CustomerID,response,n_comp,loyalty,nps,n_communications,total_sales,unique_products,number_of_invoices,purchase_days,cancelled_invoices,cancellation_value,net_sales,average_order_value,total_invoice_activity,cancellation_rate,nps_category,has_cancellation
13161,0,4,0,5.0,8,112.75,8,1,1,0,0.0,112.75,112.75,1,0.0,Detractor,0
13162,0,2,1,3.0,5,1688.29,74,4,4,1,43.3,1644.99,422.0725,5,0.2,Detractor,1
13165,0,3,1,3.0,8,666.84,29,1,1,0,0.0,666.84,666.84,1,0.0,Detractor,0
13166,0,3,0,4.0,7,417.2,39,1,1,1,2.5,414.7,417.2,2,0.5,Detractor,1
13167,0,0,1,0.0,9,791.33,51,4,4,0,0.0,791.33,197.8325,4,0.0,Detractor,0
13168,0,4,1,4.0,6,1299.59,102,4,4,1,9.05,1290.54,324.8975,5,0.2,Detractor,1
13169,0,4,0,5.0,9,712.88,11,2,2,0,0.0,712.88,356.44,2,0.0,Detractor,0
13170,0,1,0,8.0,6,108.81,29,1,1,0,0.0,108.81,108.81,1,0.0,Passive,0
13171,0,2,1,6.0,7,468.41,37,3,3,2,41.6,426.81,156.13666666666668,5,0.4,Detractor,1
13173,0,4,0,2.0,3,187.71,20,1,1,0,0.0,187.71,187.71,1,0.0,Detractor,0
13174,0,4,0,2.0,9,1373.76,130,2,2,0,0.0,1373.76,686.88,2,0.0,Detractor,0
13176,0,5,1,8.0,3,481.49,66,1,1,0,0.0,481.49,481.49,1,0.0,Passive,0
13177,1,1,1,7.0,4,282.45,17,1,1,0,0.0,282.45,282.45,1,0.0,Passive,0
13178,0,3,1,2.0,4,5015.47,88,10,10,0,0.0,5015.47,501.547,10,0.0,Detractor,0
13182,0,3,0,3.0,3,121.18,11,1,1,0,0.0,121.18,121.18,1,0.0,Detractor,0
13183,1,1,0,1.0,8,3957.78,51,9,9,0,0.0,3957.78,439.75333333333333,9,0.0,Detractor,0
13184,1,4,0,7.0,7,1668.95,138,10,9,2,52.5,1616.45,166.895,12,0.16666666666666666,Passive,1
13185,1,0,1,7.0,8,71.4,1,1,1,0,0.0,71.4,71.4,1,0.0,Passive,0
13186,0,1,1,0.0,7,1575.89,69,3,3,2,36.2,1539.69,525.2966666666667,5,0.4,Detractor,1
13187,1,1,1,3.0,9,236.02,37,1,1,0,0.0,236.02,236.02,1,0.0,Detractor,0
13188,0,5,1,6.0,4,114.60000000000001,2,1,1,0,0.0,114.60000000000001,114.60000000000001,1,0.0,Detractor,0
13189,1,2,1,9.0,4,260.68,29,2,2,0,0.0,260.68,130.34,2,0.0,Promoter,0
13192,0,5,1,8.0,6,911.94,57,2,2,0,0.0,911.94,455.97,2,0.0,Passive,0
13193,1,0,1,9.0,6,112.08,22,1,1,0,0.0,112.08,112.08,1,0.0,Promoter,0
13194,0,5,0,8.0,6,60.7,3,1,1,0,0.0,60.7,60.7,1,0.0,Passive,0
13196,1,2,1,9.0,7,1797.78,97,4,3,0,0.0,1797.78,449.445,4,0.0,Promoter,0
13198,1,3,1,4.0,9,3016.69,181,5,5,1,6.2,3010.4900000000002,603.338,6,0.16666666666666666,Detractor,1
13199,0,3,0,5.0,2,9105.32,47,36,31,1,13.16,9092.16,252.92555555555555,37,0.02702702702702703,Detractor,1
13200,0,3,1,8.0,8,870.09,42,4,4,0,0.0,870.09,217.5225,4,0.0,Passive,0
13203,1,3,1,7.0,5,869.46,56,4,4,0,0.0,869.46,217.365,4,0.0,Passive,0
13207,1,0,1,6.0,8,250.26000000000002,7,2,2,0,0.0,250.26000000000002,125.13000000000001,2,0.0,Detractor,0
13208,0,3,1,5.0,3,1217.65,124,6,6,1,18.0,1199.65,202.9416666666667,7,0.14285714285714285,Detractor,1
13209,1,3,1,1.0,5,5572.76,246,7,5,2,57.45000000000001,5515.31,796.1085714285715,9,0.2222222222222222,Detractor,1
13210,1,0,1,2.0,2,353.48,22,1,1,0,0.0,353.48,353.48,1,0.0,Detractor,0
13211,0,0,1,7.0,4,984.72,44,2,2,0,0.0,984.72,492.36,2,0.0,Passive,0
13212,0,3,1,7.0,7,786.83,128,3,2,1,7.5,779.33,262.2766666666667,4,0.25,Passive,1
13213,1,4,0,10.0,7,1520.58,82,5,4,1,2.15,1518.43,304.116,6,0.16666666666666666,Promoter,1
13216,0,1,1,0.0,9,333.74,5,1,1,0,0.0,333.74,333.74,1,0.0,Detractor,0
13217,0,1,1,8.0,3,533.98,3,3,3,2,400.36,133.62,177.99333333333334,5,0.4,Passive,1
13218,1,0,1,9.0,6,62.63999999999999,5,1,1,0,0.0,62.63999999999999,62.63999999999999,1,0.0,Promoter,0
13220,1,2,1,0.0,4,819.2900000000001,18,4,4,0,0.0,819.2900000000001,204.82250000000002,4,0.0,Detractor,0
13221,0,2,1,7.0,7,349.25,31,1,1,0,0.0,349.25,349.25,1,0.0,Passive,0
13223,1,3,0,9.0,4,163.20000000000002,5,2,2,0,0.0,163.20000000000002,81.60000000000001,2,0.0,Promoter,0
13224,0,4,0,5.0,3,2155.95,101,2,2,1,5.1,2150.85,1077.975,3,0.3333333333333333,Detractor,1
13225,0,2,1,2.0,3,5257.12,19,6,6,1,380.8,4876.320000000001,876.1866666666666,7,0.14285714285714285,Detractor,1
13226,0,1,1,6.0,5,108.21000000000001,16,1,1,0,0.0,108.21000000000001,108.21000000000001,1,0.0,Detractor,0
13227,0,3,1,5.0,3,257.7,9,1,1,0,0.0,257.7,257.7,1,0.0,Detractor,0
13228,0,3,0,0.0,8,358.0,2,1,1,0,0.0,358.0,358.0,1,0.0,Detractor,0
13229,1,5,1,6.0,8,160.95,10,1,1,0,0.0,160.95,160.95,1,0.0,Detractor,0
13230,1,1,1,6.0,9,2662.18,389,13,12,1,43.559999999999995,2618.62,204.78307692307692,14,0.07142857142857142,Detractor,1
13232,1,1,1,10.0,8,1328.35,147,7,7,0,0.0,1328.35,189.7642857142857,7,0.0,Promoter,0
13233,1,0,1,4.0,7,605.12,43,2,2,0,0.0,605.12,302.56,2,0.0,Detractor,0
13235,0,2,1,3.0,5,1031.07,53,1,1,1,929.9,101.17000000000007,1031.07,2,0.5,Detractor,1
13236,1,4,1,10.0,9,744.85,34,2,2,1,17.58,727.27,372.425,3,0.3333333333333333,Promoter,1
13238,0,3,0,2.0,5,609.58,18,3,3,1,19.9,589.6800000000001,203.19333333333336,4,0.25,Detractor,1
13239,1,4,1,1.0,6,329.56,22,1,1,0,0.0,329.56,329.56,1,0.0,Detractor,0
13240,1,4,0,3.0,3,439.58,44,3,3,0,0.0,439.58,146.52666666666667,3,0.0,Detractor,0
13242,1,3,0,8.0,3,270.40000000000003,12,3,2,0,0.0,270.40000000000003,90.13333333333334,3,0.0,Passive,0
13243,1,3,1,2.0,5,585.12,56,1,1,0,0.0,585.12,585.12,1,0.0,Detractor,0
13244,1,4,1,8.0,4,121.74000000000001,27,1,1,0,0.0,121.74000000000001,121.74000000000001,1,0.0,Passive,0
13245,1,4,1,8.0,5,430.5,16,1,1,0,0.0,430.5,430.5,1,0.0,Passive,0
13246,0,3,0,3.0,3,1961.52,110,6,6,1,65.2,1896.32,326.92,7,0.14285714285714285,Detractor,1
13247,0,1,0,5.0,2,501.12,18,4,4,0,0.0,501.12,125.28,4,0.0,Detractor,0
13248,0,5,1,5.0,4,465.68,25,2,2,0,0.0,465.68,232.84,2,0.0,Detractor,0
13249,0,0,0,8.0,7,711.41,21,3,3,0,0.0,711.41,237.13666666666666,3,0.0,Passive,0
13253,1,4,0,3.0,2,1030.4,35,2,2,0,0.0,1030.4,515.2,2,0.0,Detractor,0
13255,0,4,0,8.0,3,173.81,7,1,1,1,8.850000000000001,164.96,173.81,2,0.5,Passive,1
13256,0,0,1,0.0,3,0.0,1,1,1,0,0.0,0.0,0.0,1,0.0,Detractor,0
13258,1,4,0,5.0,2,672.83,28,3,3,0,0.0,672.83,224.27666666666667,3,0.0,Detractor,0
13259,1,1,1,2.0,5,283.18,77,1,1,0,0.0,283.18,283.18,1,0.0,Detractor,0
13260,1,0,1,6.0,5,557.62,8,1,1,0,0.0,557.62,557.62,1,0.0,Detractor,0
13261,1,1,1,6.0,2,944.1,8,2,2,0,0.0,944.1,472.05,2,0.0,Detractor,0
13262,1,1,1,4.0,8,200.29,11,1,1,0,0.0,200.29,200.29,1,0.0,Detractor,0
13263,1,2,1,6.0,6,7436.93,450,35,33,0,0.0,7436.93,212.48371428571429,35,0.0,Detractor,0
13265,0,4,1,6.0,2,2092.66,66,5,5,0,0.0,2092.66,418.532,5,0.0,Detractor,0
13266,0,3,1,0.0,3,3834.2599999999998,82,12,12,6,71.59,3762.67,319.52166666666665,18,0.3333333333333333,Detractor,1
13267,0,5,0,5.0,8,3899.19,79,17,12,5,38.45,3860.7400000000002,229.36411764705883,22,0.22727272727272727,Detractor,1
13268,1,2,0,5.0,4,3174.75,257,11,10,4,47.050000000000004,3127.7,288.6136363636364,15,0.26666666666666666,Detractor,1
13269,0,3,0,2.0,4,4681.11,166,13,11,2,30.31,4650.8,360.0853846153846,15,0.13333333333333333,Detractor,1
13271,0,3,0,1.0,5,211.49,79,1,1,1,39.12,172.37,211.49,2,0.5,Detractor,1
13272,0,4,0,7.0,8,276.56,15,2,2,0,0.0,276.56,138.28,2,0.0,Passive,0
13273,0,2,1,6.0,6,138.98,16,1,1,0,0.0,138.98,138.98,1,0.0,Detractor,0
13276,1,4,1,0.0,3,590.9300000000001,30,2,2,0,0.0,590.9300000000001,295.46500000000003,2,0.0,Detractor,0
13277,1,5,1,2.0,2,258.4,5,4,4,0,0.0,258.4,64.6,4,0.0,Detractor,0
13278,1,2,0,0.0,8,542.73,46,1,1,0,0.0,542.73,542.73,1,0.0,Detractor,0
13279,1,0,1,7.0,6,137.75,9,1,1,1,11.45,126.30000000000001,137.75,2,0.5,Passive,1
13280,0,2,0,5.0,9,798.46,67,3,3,0,0.0,798.46,266.15333333333336,3,0.0,Detractor,0
13282,0,4,1,1.0,8,1132.14,29,3,3,3,84.3,1047.8400000000001,377.38000000000005,6,0.5,Detractor,1
13283,0,2,0,7.0,2,93.66,7,2,2,0,0.0,93.66,46.83,2,0.0,Passive,0
13284,1,2,0,3.0,3,201.19,13,1,1,1,5.04,196.15,201.19,2,0.5,Detractor,1
13285,0,1,0,2.0,4,2709.12,157,4,4,0,0.0,2709.12,677.28,4,0.0,Detractor,0
13291,0,5,1,2.0,9,361.11,41,1,1,0,0.0,361.11,361.11,1,0.0,Detractor,0
13292,0,3,1,2.0,5,578.9399999999999,29,2,2,0,0.0,578.9399999999999,289.46999999999997,2,0.0,Detractor,0
13294,1,2,1,3.0,4,873.74,48,2,2,0,0.0,873.74,436.87,2,0.0,Detractor,0
13296,0,1,1,8.0,9,87.4,5,1,1,0,0.0,87.4,87.4,1,0.0,Passive,0
13297,1,3,0,7.0,7,2089.85,52,4,3,0,0.0,2089.85,522.4625,4,0.0,Passive,0
13298,0,4,0,0.0,9,360.0,2,1,1,0,0.0,360.0,360.0,1,0.0,Detractor,0
13299,0,4,1,3.0,3,142.5,5,1,1,0,0.0,142.5,142.5,1,0.0,Detractor,0
13300,0,5,1,6.0,3,371.89,20,1,1,1,6.6,365.29,371.89,2,0.5,Detractor,1
13301,0,3,0,6.0,6,618.09,75,4,4,0,0.0,618.09,154.5225,4,0.0,Detractor,0
13302,1,0,1,8.0,3,63.75,1,1,1,0,0.0,63.75,63.75,1,0.0,Passive,0
13305,1,5,1,8.0,6,1864.66,47,9,9,0,0.0,1864.66,207.18444444444447,9,0.0,Passive,0
13307,1,1,0,1.0,8,15.0,1,1,1,0,0.0,15.0,15.0,1,0.0,Detractor,0
13308,1,2,1,1.0,3,1385.51,49,3,3,1,17.9,1367.6100000000001,461.83666666666664,4,0.25,Detractor,1
13309,0,2,1,1.0,2,1456.79,82,5,5,0,0.0,1456.79,291.358,5,0.0,Detractor,0
13310,1,5,1,3.0,7,1132.03,65,3,3,3,48.400000000000006,1083.63,377.3433333333333,6,0.5,Detractor,1
13311,0,1,1,3.0,4,598.57,25,2,2,0,0.0,598.57,299.285,2,0.0,Detractor,0
13313,0,3,1,1.0,8,1555.32,47,5,5,0,0.0,1555.32,311.06399999999996,5,0.0,Detractor,0
13314,0,0,1,3.0,5,775.94,55,3,3,1,182.42999999999998,593.51,258.6466666666667,4,0.25,Detractor,1
13316,1,3,1,10.0,6,5732.93,66,4,4,1,162.24,5570.6900000000005,1433.2325,5,0.2,Promoter,1
13317,0,4,0,6.0,8,2035.63,88,4,3,3,133.61,1902.02,508.9075,7,0.42857142857142855,Detractor,1
13318,0,3,0,7.0,4,640.76,14,3,3,0,0.0,640.76,213.58666666666667,3,0.0,Passive,0
13319,0,0,0,1.0,5,9294.47,191,22,15,8,131.10999999999999,9163.36,422.47590909090906,30,0.26666666666666666,Detractor,1
13320,1,1,0,1.0,5,1532.2,77,4,3,2,57.0,1475.2,383.05,6,0.3333333333333333,Detractor,1
13321,0,2,0,3.0,5,567.36,10,2,2,0,0.0,567.36,283.68,2,0.0,Detractor,0
13322,1,2,1,8.0,5,199.48000000000002,25,1,1,0,0.0,199.48000000000002,199.48000000000002,1,0.0,Passive,0
13323,1,4,1,1.0,5,787.85,6,5,5,0,0.0,787.85,157.57,5,0.0,Detractor,0
13324,0,3,1,6.0,6,6471.849999999999,24,9,5,2,49.14999999999999,6422.7,719.0944444444444,11,0.18181818181818182,Detractor,1
13325,0,1,0,4.0,3,675.3,12,1,1,0,0.0,675.3,675.3,1,0.0,Detractor,0
13327,1,3,1,9.0,9,2882.77,63,6,6,1,10.2,2872.57,480.46166666666664,7,0.14285714285714285,Promoter,1
13328,0,1,0,2.0,3,1308.48,17,1,1,0,0.0,1308.48,1308.48,1,0.0,Detractor,0
13329,1,4,1,7.0,8,484.79999999999995,10,1,1,0,0.0,484.79999999999995,484.79999999999995,1,0.0,Passive,0
13330,1,4,1,9.0,3,1140.93,37,3,3,0,0.0,1140.93,380.31,3,0.0,Promoter,0
13332,1,4,1,1.0,6,350.9,21,1,1,0,0.0,350.9,350.9,1,0.0,Detractor,0
13334,1,2,1,4.0,5,3502.32,207,3,3,0,0.0,3502.32,1167.44,3,0.0,Detractor,0
13336,1,4,1,3.0,7,795.12,51,1,1,0,0.0,795.12,795.12,1,0.0,Detractor,0
13338,1,0,0,10.0,3,487.02,19,1,1,2,55.2,431.82,487.02,3,0.6666666666666666,Promoter,1
13339,0,1,1,7.0,4,860.12,54,1,1,0,0.0,860.12,860.12,1,0.0,Passive,0
13340,0,0,0,2.0,3,10736.48,128,7,5,0,0.0,10736.48,1533.782857142857,7,0.0,Detractor,0
13341,1,2,1,1.0,5,775.85,42,1,1,0,0.0,775.85,775.85,1,0.0,Detractor,0
13343,1,0,0,2.0,7,353.43,19,1,1,1,49.5,303.93,353.43,2,0.5,Detractor,1
13344,0,1,0,5.0,5,2511.69,115,3,2,0,0.0,2511.69,837.23,3,0.0,Detractor,0
13345,1,3,0,1.0,6,389.5,20,1,1,1,11.899999999999999,377.6,389.5,2,0.5,Detractor,1
13347,0,2,1,2.0,8,341.36,8,1,1,0,0.0,341.36,341.36,1,0.0,Detractor,0
13348,1,4,0,9.0,5,233.76,14,1,1,0,0.0,233.76,233.76,1,0.0,Promoter,0
13349,0,1,1,0.0,6,247.32,16,1,1,0,0.0,247.32,247.32,1,0.0,Detractor,0
13350,0,4,1,4.0,7,979.12,36,2,2,1,68.4,910.72,489.56,3,0.3333333333333333,Detractor,1
13351,1,2,1,6.0,8,373.94,16,1,1,0,0.0,373.94,373.94,1,0.0,Detractor,0
13352,1,3,0,7.0,7,397.97999999999996,24,1,1,1,8.7,389.28,397.97999999999996,2,0.5,Passive,1
13354,1,5,1,4.0,6,743.53,51,1,1,0,0.0,743.53,743.53,1,0.0,Detractor,0
13355,0,4,1,5.0,3,674.7,32,1,1,0,0.0,674.7,674.7,1,0.0,Detractor,0
13356,0,1,1,4.0,8,768.24,42,1,1,0,0.0,768.24,768.24,1,0.0,Detractor,0
13357,1,2,1,7.0,9,609.4,85,1,1,0,0.0,609.4,609.4,1,0.0,Passive,0
13358,1,3,1,8.0,3,439.03,29,1,1,0,0.0,439.03,439.03,1,0.0,Passive,0
13359,0,2,1,8.0,6,439.56,23,1,1,1,8.3,431.26,439.56,2,0.5,Passive,1
13362,0,3,0,6.0,3,3090.7400000000002,128,4,4,1,5.25,3085.4900000000002,772.6850000000001,5,0.2,Detractor,1
13363,0,4,1,8.0,3,992.5,47,2,2,0,0.0,992.5,496.25,2,0.0,Passive,0
13364,0,3,0,2.0,2,134.95999999999998,10,1,1,1,134.96,0.0,134.95999999999998,2,0.5,Detractor,1
13365,0,3,0,1.0,3,2225.37,122,2,2,1,34.150000000000006,2191.22,1112.685,3,0.3333333333333333,Detractor,1
13366,1,3,1,8.0,4,56.160000000000004,1,1,1,0,0.0,56.160000000000004,56.160000000000004,1,0.0,Passive,0
13368,0,4,1,2.0,2,623.4,29,2,2,0,0.0,623.4,311.7,2,0.0,Detractor,0
13372,0,4,0,2.0,2,378.64,23,1,1,0,0.0,378.64,378.64,1,0.0,Detractor,0
13373,0,3,0,5.0,6,3312.25,135,3,3,0,0.0,3312.25,1104.0833333333333,3,0.0,Detractor,0
13375,1,1,1,8.0,8,778.65,37,1,1,1,5.75,772.9,778.65,2,0.5,Passive,1
13376,0,2,1,2.0,4,1019.76,45,3,3,0,0.0,1019.76,339.92,3,0.0,Detractor,0
13379,0,2,0,3.0,2,572.56,85,3,3,0,0.0,572.56,190.85333333333332,3,0.0,Detractor,0
13381,1,1,1,1.0,9,3639.31,77,6,6,1,12.5,3626.81,606.5516666666666,7,0.14285714285714285,Detractor,1
13382,0,2,0,4.0,5,222.99,15,1,1,0,0.0,222.99,222.99,1,0.0,Detractor,0
13384,1,5,1,1.0,5,4151.93,123,7,6,2,29.65,4122.28,593.1328571428572,9,0.2222222222222222,Detractor,1
13385,1,5,1,5.0,8,534.57,35,1,1,0,0.0,534.57,534.57,1,0.0,Detractor,0
13388,1,1,0,8.0,5,677.1,35,2,1,1,49.95,627.15,338.55,3,0.3333333333333333,Passive,1
13389,1,3,1,5.0,5,797.96,50,3,3,0,0.0,797.96,265.9866666666667,3,0.0,Detractor,0
13390,1,5,0,5.0,8,544.08,13,1,1,0,0.0,544.08,544.08,1,0.0,Detractor,0
13391,0,0,1,3.0,8,59.8,1,1,1,0,0.0,59.8,59.8,1,0.0,Detractor,0
13394,1,1,1,6.0,5,2520.02,124,8,8,2,207.22,2312.8,315.0025,10,0.2,Detractor,1
13395,1,1,0,0.0,8,307.72,21,1,1,0,0.0,307.72,307.72,1,0.0,Detractor,0
13396,1,4,1,6.0,5,1360.99,42,2,2,2,35.7,1325.29,680.495,4,0.5,Detractor,1
13397,1,3,1,2.0,9,1544.13,28,5,5,1,4.95,1539.18,308.826,6,0.16666666666666666,Detractor,1
13398,1,0,1,6.0,2,457.34,26,1,1,0,0.0,457.34,457.34,1,0.0,Detractor,0
13402,0,2,0,7.0,6,312.95,22,1,1,0,0.0,312.95,312.95,1,0.0,Passive,0
13403,1,2,0,2.0,8,75.0,3,1,1,0,0.0,75.0,75.0,1,0.0,Detractor,0
13404,1,0,0,6.0,4,252.49,11,2,2,0,0.0,252.49,126.245,2,0.0,Detractor,0
13405,1,2,1,7.0,9,572.451,25,3,3,0,0.0,572.451,190.817,3,0.0,Passive,0
13408,0,2,0,7.0,8,25085.84,222,57,37,17,600.28,24485.56,440.10245614035085,74,0.22972972972972974,Passive,1
13410,1,1,1,4.0,4,1003.06,15,5,5,2,14.15,988.91,200.612,7,0.2857142857142857,Detractor,1
13411,1,5,0,5.0,6,213.55,17,1,1,0,0.0,213.55,213.55,1,0.0,Detractor,0
13414,1,3,1,5.0,4,1390.5,23,3,3,0,0.0,1390.5,463.5,3,0.0,Detractor,0
13416,1,2,0,5.0,3,712.5,11,2,2,0,0.0,712.5,356.25,2,0.0,Detractor,0
13417,1,3,1,1.0,2,640.83,26,2,2,0,0.0,640.83,320.415,2,0.0,Detractor,0
13418,1,1,0,5.0,4,4547.81,194,13,10,5,281.98999999999995,4265.82,349.8315384615385,18,0.2777777777777778,Detractor,1
13419,0,2,1,4.0,2,221.06,16,1,1,0,0.0,221.06,221.06,1,0.0,Detractor,0
13420,1,3,1,8.0,8,159.85,8,2,2,2,19.5,140.35,79.925,4,0.5,Passive,1
13421,1,2,0,8.0,7,1833.71,88,2,2,1,2.1,1831.61,916.855,3,0.3333333333333333,Passive,1
13422,0,1,0,2.0,6,2626.3,127,1,1,1,24.75,2601.55,2626.3,2,0.5,Detractor,1
13425,1,1,1,4.0,4,1624.21,66,3,3,0,0.0,1624.21,541.4033333333333,3,0.0,Detractor,0
13426,0,3,0,6.0,8,3304.34,99,9,9,2,90.62,3213.7200000000003,367.1488888888889,11,0.18181818181818182,Detractor,1
13427,1,2,1,10.0,6,582.6,25,3,3,0,0.0,582.6,194.20000000000002,3,0.0,Promoter,0
13428,1,0,1,6.0,5,201.78,70,1,1,0,0.0,201.78,201.78,1,0.0,Detractor,0
13429,0,1,0,3.0,8,1006.8,55,4,4,0,0.0,1006.8,251.7,4,0.0,Detractor,0
13430,1,1,1,0.0,7,679.45,48,2,2,2,30.76,648.6899999999999,339.725,4,0.5,Detractor,1
13431,1,4,0,3.0,3,1269.1,44,2,2,0,0.0,1269.1,634.55,2,0.0,Detractor,0
13434,1,4,1,3.0,5,534.24,9,2,2,0,0.0,534.24,267.12,2,0.0,Detractor,0
13435,1,4,0,3.0,3,3809.8900000000003,68,7,7,2,15.4,3794.4900000000002,544.2700000000001,9,0.2222222222222222,Detractor,1
13436,0,2,1,3.0,3,196.89,12,1,1,0,0.0,196.89,196.89,1,0.0,Detractor,0
13437,0,2,1,0.0,9,3408.06,143,7,7,0,0.0,3408.06,486.86571428571426,7,0.0,Detractor,0
13439,1,1,0,4.0,5,283.71,54,1,1,0,0.0,283.71,283.71,1,0.0,Detractor,0
13441,1,4,0,3.0,7,296.64,13,1,1,0,0.0,296.64,296.64,1,0.0,Detractor,0
13447,1,1,1,8.0,4,1129.14,55,3,3,1,24.91,1104.23,376.38000000000005,4,0.25,Passive,1
13448,0,3,1,4.0,3,2705.15,129,3,3,2,32.7,2672.4500000000003,901.7166666666667,5,0.4,Detractor,1
13449,1,1,1,1.0,4,291.88,19,1,1,0,0.0,291.88,291.88,1,0.0,Detractor,0
13450,1,2,0,0.0,5,2043.7199999999998,32,6,6,0,0.0,2043.7199999999998,340.61999999999995,6,0.0,Detractor,0
13451,0,4,0,2.0,5,2898.2599999999998,315,5,5,1,59.699999999999996,2838.56,579.6519999999999,6,0.16666666666666666,Detractor,1
13452,1,0,1,5.0,2,590.0,1,2,2,0,0.0,590.0,295.0,2,0.0,Detractor,0
13453,0,4,1,4.0,3,356.97999999999996,16,2,2,0,0.0,356.97999999999996,178.48999999999998,2,0.0,Detractor,0
13455,0,4,1,7.0,8,365.4,16,1,1,2,50.99000000000001,314.40999999999997,365.4,3,0.6666666666666666,Passive,1
13456,0,2,1,3.0,5,1766.72,43,6,6,1,28.9,1737.8200000000002,294.4533333333333,7,0.14285714285714285,Detractor,1
13458,0,3,0,8.0,7,8460.71,229,13,13,7,92.15,8368.56,650.823846153846,20,0.35,Passive,1
13460,0,2,0,3.0,7,183.44,16,2,2,0,0.0,183.44,91.72,2,0.0,Detractor,0
13461,0,4,0,2.0,7,1445.0,14,3,3,0,0.0,1445.0,481.6666666666667,3,0.0,Detractor,0
13462,0,5,1,5.0,5,151.5,9,1,1,1,8.25,143.25,151.5,2,0.5,Detractor,1
13464,0,1,0,2.0,8,674.68,41,1,1,0,0.0,674.68,674.68,1,0.0,Detractor,0
13466,0,5,0,5.0,3,307.9,17,1,1,1,9.95,297.95,307.9,2,0.5,Detractor,1
13467,0,2,1,6.0,5,1071.91,89,2,2,0,0.0,1071.91,535.955,2,0.0,Detractor,0
13468,0,1,1,3.0,6,4793.97,165,33,33,4,48.22,4745.75,145.2718181818182,37,0.10810810810810811,Detractor,1
13470,0,3,0,4.0,7,165.0,7,2,2,0,0.0,165.0,82.5,2,0.0,Detractor,0
13471,0,1,0,2.0,7,2501.84,214,4,4,0,0.0,2501.84,625.46,4,0.0,Detractor,0
13473,0,4,1,3.0,9,422.64,21,2,2,1,5.1,417.54,211.32,3,0.3333333333333333,Detractor,1
13474,0,1,0,3.0,6,226.84,59,1,1,0,0.0,226.84,226.84,1,0.0,Detractor,0
13475,0,5,1,4.0,3,1431.78,64,4,4,0,0.0,1431.78,357.945,4,0.0,Detractor,0
13476,0,0,1,6.0,6,1238.47,56,2,2,2,145.7,1092.77,619.235,4,0.5,Detractor,1
13477,0,4,1,2.0,6,1454.58,57,6,6,2,13.05,1441.53,242.42999999999998,8,0.25,Detractor,1
13479,0,5,1,4.0,3,300.95,14,2,2,1,9.95,291.0,150.475,3,0.3333333333333333,Detractor,1
13481,0,4,0,4.0,3,1804.56,98,5,4,2,23.5,1781.06,360.912,7,0.2857142857142857,Detractor,1
13482,0,4,0,7.0,7,184.64,11,1,1,0,0.0,184.64,184.64,1,0.0,Passive,0
13483,0,2,0,4.0,7,140.34,10,1,1,0,0.0,140.34,140.34,1,0.0,Detractor,0
13484,0,0,0,3.0,8,313.8,8,1,1,0,0.0,313.8,313.8,1,0.0,Detractor,0
13485,0,2,1,2.0,4,454.24,23,1,1,0,0.0,454.24,454.24,1,0.0,Detractor,0
13486,0,4,0,7.0,8,1122.41,69,3,3,0,0.0,1122.41,374.1366666666667,3,0.0,Passive,0
13487,0,4,1,6.0,8,382.25,18,2,2,0,0.0,382.25,191.125,2,0.0,Detractor,0
13488,0,3,0,2.0,4,7586.39,244,12,11,4,57.7,7528.69,632.1991666666667,16,0.25,Detractor,1
13489,0,1,0,5.0,2,449.52,11,4,4,0,0.0,449.52,112.38,4,0.0,Detractor,0
13491,0,2,0,8.0,8,1019.42,68,8,8,0,0.0,1019.42,127.4275,8,0.0,Passive,0
13494,0,5,1,4.0,4,316.26000000000005,18,1,1,0,0.0,316.26000000000005,316.26000000000005,1,0.0,Detractor,0
13495,0,4,0,6.0,6,1179.44,22,3,3,0,0.0,1179.44,393.1466666666667,3,0.0,Detractor,0
13496,0,3,1,0.0,5,152.32,9,1,1,0,0.0,152.32,152.32,1,0.0,Detractor,0
13497,0,4,0,6.0,3,194.55,10,1,1,0,0.0,194.55,194.55,1,0.0,Detractor,0
13499,0,1,0,8.0,4,1159.11,31,5,5,2,12.149999999999999,1146.96,231.82199999999997,7,0.2857142857142857,Passive,1
13500,0,3,1,5.0,6,1166.77,60,3,3,1,30.0,1136.77,388.92333333333335,4,0.25,Detractor,1
13502,0,1,0,5.0,5,292.0,17,3,3,0,0.0,292.0,97.33333333333333,3,0.0,Detractor,0
13503,0,1,1,0.0,6,216.85,17,1,1,0,0.0,216.85,216.85,1,0.0,Detractor,0
13504,0,2,1,2.0,3,295.93,22,1,1,0,0.0,295.93,295.93,1,0.0,Detractor,0
13506,0,4,0,3.0,4,157.4,9,1,1,1,5.7,151.7,157.4,2,0.5,Detractor,1
13507,0,2,0,4.0,2,2479.16,146,4,4,0,0.0,2479.16,619.79,4,0.0,Detractor,0
13508,0,5,1,1.0,7,110.97,12,1,1,0,0.0,110.97,110.97,1,0.0,Detractor,0
13509,0,2,0,8.0,4,979.72,27,7,7,0,0.0,979.72,139.96,7,0.0,Passive,0
13510,0,2,1,6.0,2,1791.56,86,4,4,1,6.4,1785.16,447.89,5,0.2,Detractor,1
13512,0,5,1,1.0,6,251.21,15,1,1,0,0.0,251.21,251.21,1,0.0,Detractor,0
13513,0,4,0,2.0,6,205.1,10,1,1,0,0.0,205.1,205.1,1,0.0,Detractor,0
13514,0,0,0,7.0,3,152.20000000000002,4,1,1,0,0.0,152.20000000000002,152.20000000000002,1,0.0,Passive,0
