CustomerID,Recency,Frequency,Monetary,Cluster,Segment
16353,4,19,6165.71,3,High-Value Customers
16354,63,2,395.8,0,Dormant / Low-Value
16356,198,3,211.77,0,Dormant / Low-Value
16357,33,3,658.88,1,Regular Customers
16358,1,4,2027.5,3,High-Value Customers
16359,7,9,1750.92,3,High-Value Customers
16360,5,6,3450.41,3,High-Value Customers
16361,10,4,891.21,1,Regular Customers
16362,32,5,709.99,1,Regular Customers
16363,53,1,109.36000000000001,0,Dormant / Low-Value
16364,12,2,705.79,2,Recent / Developing
16365,18,7,1171.96,1,Regular Customers
16366,19,1,327.3,2,Recent / Developing
16367,37,1,633.58,2,Recent / Developing
16368,2,2,479.91,2,Recent / Developing
16369,18,3,1545.41,1,Regular Customers
16370,82,4,1301.91,1,Regular Customers
16372,33,2,355.73,2,Recent / Developing
16374,66,2,466.73,0,Dormant / Low-Value
16376,9,2,974.96,2,Recent / Developing
16377,267,1,676.2,0,Dormant / Low-Value
16378,247,3,362.95,0,Dormant / Low-Value
16379,4,4,2157.4,3,High-Value Customers
16380,61,1,1743.1499999999999,1,Regular Customers
16383,75,2,643.76,0,Dormant / Low-Value
16384,90,2,584.5,0,Dormant / Low-Value
16385,60,2,407.66,0,Dormant / Low-Value
16386,29,2,302.57,2,Recent / Developing
16387,323,1,94.36,0,Dormant / Low-Value
16389,53,4,1382.0700000000002,1,Regular Customers
16392,270,1,217.89000000000001,0,Dormant / Low-Value
16393,2,11,2749.41,3,High-Value Customers
16394,57,5,1555.34,1,Regular Customers
16395,60,5,1482.06,1,Regular Customers
16398,154,2,1705.8,1,Regular Customers
16399,19,2,408.02,2,Recent / Developing
16400,95,1,303.93,0,Dormant / Low-Value
16401,1,12,4098.32,3,High-Value Customers
16402,265,1,87.8,0,Dormant / Low-Value
16403,312,1,177.5,0,Dormant / Low-Value
16404,70,1,443.05,0,Dormant / Low-Value
16405,302,2,167.25,0,Dormant / Low-Value
16406,19,1,154.35,2,Recent / Developing
16407,13,10,2079.68,3,High-Value Customers
16409,36,5,2022.98,1,Regular Customers
16411,19,1,83.15,2,Recent / Developing
16412,54,1,135.99,0,Dormant / Low-Value
16413,57,1,262.2,0,Dormant / Low-Value
16414,22,2,126.25,2,Recent / Developing
16415,44,1,200.27,0,Dormant / Low-Value
16416,26,3,1051.4,1,Regular Customers
16418,45,3,631.12,1,Regular Customers
16419,113,6,958.71,1,Regular Customers
16422,17,48,32659.08,3,High-Value Customers
16423,25,1,346.12,2,Recent / Developing
16424,191,1,133.56,0,Dormant / Low-Value
16425,302,1,302.7,0,Dormant / Low-Value
16426,2,10,1863.76,3,High-Value Customers
16427,263,2,241.06,0,Dormant / Low-Value
16429,106,1,284.55,0,Dormant / Low-Value
16430,57,1,300.85,0,Dormant / Low-Value
16431,213,3,623.28,0,Dormant / Low-Value
16432,64,1,287.40000000000003,0,Dormant / Low-Value
16433,28,1,184.26,2,Recent / Developing
16434,29,7,1511.8,1,Regular Customers
16438,6,5,798.35,2,Recent / Developing
16440,8,5,3640.67,3,High-Value Customers
16441,67,2,381.2,0,Dormant / Low-Value
16442,2,2,462.24,2,Recent / Developing
16444,46,4,654.67,1,Regular Customers
16445,34,1,230.51,2,Recent / Developing
16446,1,2,168472.5,3,High-Value Customers
16447,136,1,255.91,0,Dormant / Low-Value
16448,198,1,182.99,0,Dormant / Low-Value
16449,198,2,707.69,0,Dormant / Low-Value
16450,150,1,311.92,0,Dormant / Low-Value
16451,88,1,266.97,0,Dormant / Low-Value
16454,45,2,6.9,0,Dormant / Low-Value
16455,64,4,1309.2,1,Regular Customers
16456,99,4,1370.78,1,Regular Customers
16457,218,1,208.36,0,Dormant / Low-Value
16458,3,17,3288.84,3,High-Value Customers
16460,28,3,811.23,1,Regular Customers
16461,178,1,142.92,0,Dormant / Low-Value
16462,74,3,136.0,0,Dormant / Low-Value
16463,21,4,1422.4,1,Regular Customers
16464,20,3,1298.66,1,Regular Customers
16466,34,7,1595.96,1,Regular Customers
16468,74,1,74.9,0,Dormant / Low-Value
16469,24,4,625.42,1,Regular Customers
16470,52,3,536.4300000000001,1,Regular Customers
16471,275,1,223.95000000000002,0,Dormant / Low-Value
16473,165,3,316.11,0,Dormant / Low-Value
16474,7,7,1810.65,3,High-Value Customers
16475,88,4,544.3,1,Regular Customers
16477,64,5,1950.06,1,Regular Customers
16478,25,3,331.0,2,Recent / Developing
16479,10,2,300.83,2,Recent / Developing
16480,76,1,769.29,0,Dormant / Low-Value
16482,16,1,220.62,2,Recent / Developing
16483,192,1,139.35,0,Dormant / Low-Value
16484,174,2,404.3,0,Dormant / Low-Value
16485,77,1,363.65,0,Dormant / Low-Value
16488,33,3,498.8,2,Recent / Developing
16491,47,1,731.5,2,Recent / Developing
16493,80,4,1351.63,1,Regular Customers
16494,297,1,826.53,0,Dormant / Low-Value
16495,3,3,648.26,2,Recent / Developing
16496,9,3,1599.52,1,Regular Customers
16497,50,6,2965.69,1,Regular Customers
16498,161,2,100.97,0,Dormant / Low-Value
16500,5,6,400.86,2,Recent / Developing
16503,107,3,943.84,1,Regular Customers
16504,25,1,465.88,2,Recent / Developing
16505,32,1,777.6,2,Recent / Developing
16506,20,2,90.30000000000001,2,Recent / Developing
16509,297,1,363.70000000000005,0,Dormant / Low-Value
16511,22,3,918.33,1,Regular Customers
16513,5,4,874.59,2,Recent / Developing
16515,52,5,1624.14,1,Regular Customers
16516,30,1,101.69999999999999,2,Recent / Developing
16517,277,1,162.70000000000002,0,Dormant / Low-Value
16518,61,2,484.32,0,Dormant / Low-Value
16519,25,1,111.38,2,Recent / Developing
16520,186,2,720.8100000000001,0,Dormant / Low-Value
16523,2,21,9418.470000000001,3,High-Value Customers
16525,2,24,12225.01,3,High-Value Customers
16526,172,1,290.36,0,Dormant / Low-Value
16527,81,1,228.06,0,Dormant / Low-Value
16528,4,1,244.41,2,Recent / Developing
16529,190,1,455.25,0,Dormant / Low-Value
16531,22,6,1151.77,1,Regular Customers
16532,18,3,6748.8,1,Regular Customers
16533,19,3,1082.81,1,Regular Customers
16535,5,1,593.75,2,Recent / Developing
16536,110,1,548.12,0,Dormant / Low-Value
16539,3,2,641.56,2,Recent / Developing
16542,54,1,119.62,0,Dormant / Low-Value
16545,165,1,339.3,0,Dormant / Low-Value
16546,291,1,487.75,0,Dormant / Low-Value
16549,10,10,4034.9,3,High-Value Customers
16550,109,4,1744.31,1,Regular Customers
16551,96,3,922.12,1,Regular Customers
16552,243,1,284.44,0,Dormant / Low-Value
16553,163,10,4110.38,1,Regular Customers
16554,42,3,837.1,1,Regular Customers
16555,35,2,285.89,2,Recent / Developing
16556,67,6,3002.94,1,Regular Customers
16557,24,2,281.85,2,Recent / Developing
16558,1,18,7457.9400000000005,3,High-Value Customers
16560,27,1,509.23,2,Recent / Developing
16561,6,2,511.12,2,Recent / Developing
16563,54,1,1077.74,1,Regular Customers
16566,15,5,614.66,1,Regular Customers
16567,194,2,865.6,0,Dormant / Low-Value
16569,3,1,124.2,2,Recent / Developing
16570,15,10,3738.4,3,High-Value Customers
16571,27,3,1421.69,1,Regular Customers
16572,127,3,1009.6,1,Regular Customers
16573,85,2,663.61,0,Dormant / Low-Value
16574,71,1,451.44,0,Dormant / Low-Value
16581,183,1,105.84,0,Dormant / Low-Value
16582,113,1,313.62,0,Dormant / Low-Value
16584,80,2,936.08,1,Regular Customers
16586,249,1,463.95,0,Dormant / Low-Value
16587,232,1,225.15,0,Dormant / Low-Value
16589,71,3,459.24,1,Regular Customers
16591,69,1,213.5,0,Dormant / Low-Value
16592,4,16,4113.68,3,High-Value Customers
16593,51,3,330.03,2,Recent / Developing
16594,75,1,181.09,0,Dormant / Low-Value
16595,61,1,360.16,0,Dormant / Low-Value
16596,16,1,129.5,2,Recent / Developing
16597,4,1,90.04,2,Recent / Developing
16598,286,1,145.05,0,Dormant / Low-Value
16600,4,6,813.52,3,High-Value Customers
16601,41,1,242.7,2,Recent / Developing
16602,36,1,528.08,2,Recent / Developing
16603,75,2,482.47,0,Dormant / Low-Value
16607,18,12,2692.89,3,High-Value Customers
16609,15,7,5493.46,3,High-Value Customers
16610,219,1,75.66,0,Dormant / Low-Value
16611,186,1,129.49,0,Dormant / Low-Value
16612,33,4,1187.66,1,Regular Customers
16613,70,1,618.59,0,Dormant / Low-Value
16614,183,1,506.19,0,Dormant / Low-Value
16616,15,2,500.42,2,Recent / Developing
16617,236,1,151.85,0,Dormant / Low-Value
16618,31,5,2647.59,1,Regular Customers
16619,264,1,226.21,0,Dormant / Low-Value
16620,4,2,178.96,2,Recent / Developing
16621,52,4,813.48,1,Regular Customers
16623,246,1,129.45000000000002,0,Dormant / Low-Value
16624,81,2,810.57,1,Regular Customers
16625,274,1,333.08,0,Dormant / Low-Value
16626,1,17,4413.1,3,High-Value Customers
16627,79,1,322.8,0,Dormant / Low-Value
16628,30,5,2188.05,1,Regular Customers
16629,74,2,408.63,0,Dormant / Low-Value
16633,17,6,2883.1,3,High-Value Customers
16634,223,1,53.1,0,Dormant / Low-Value
16637,32,4,1154.47,1,Regular Customers
16638,23,8,1609.92,1,Regular Customers
16639,31,3,1257.51,1,Regular Customers
16641,106,1,231.1,0,Dormant / Low-Value
16642,5,2,688.33,2,Recent / Developing
16643,246,1,487.51,0,Dormant / Low-Value
16644,178,2,833.78,0,Dormant / Low-Value
16647,170,2,214.06,0,Dormant / Low-Value
16648,43,1,290.66,0,Dormant / Low-Value
16650,72,1,518.42,0,Dormant / Low-Value
16652,59,7,6773.97,1,Regular Customers
16653,16,2,1212.66,2,Recent / Developing
16654,141,3,373.87,0,Dormant / Low-Value
16655,18,6,3789.52,3,High-Value Customers
16656,22,14,8197.04,3,High-Value Customers
16657,10,4,874.43,1,Regular Customers
16659,189,1,39.12,0,Dormant / Low-Value
16660,16,4,1267.65,1,Regular Customers
16666,19,1,118.98,2,Recent / Developing
16667,68,2,567.1800000000001,0,Dormant / Low-Value
16668,15,6,306.72,2,Recent / Developing
16669,24,3,1348.88,1,Regular Customers
16670,17,10,3692.29,3,High-Value Customers
16671,28,3,1692.27,1,Regular Customers
16672,2,20,8134.9400000000005,3,High-Value Customers
16674,55,2,304.24,0,Dormant / Low-Value
16676,34,4,1592.12,1,Regular Customers
16678,3,12,3109.99,3,High-Value Customers
16680,43,1,183.7,0,Dormant / Low-Value
16681,73,6,1770.3400000000001,1,Regular Customers
16682,5,5,1028.0,3,High-Value Customers
16684,4,24,63540.16,3,High-Value Customers
16685,61,2,324.24,0,Dormant / Low-Value
16686,47,6,2608.75,1,Regular Customers
16688,1,4,1260.8600000000001,3,High-Value Customers
16689,76,2,422.6,0,Dormant / Low-Value
16690,72,2,225.58,0,Dormant / Low-Value
16692,256,2,1276.0,0,Dormant / Low-Value
16693,69,2,477.86,0,Dormant / Low-Value
16696,135,4,657.9,1,Regular Customers
16697,241,1,112.75,0,Dormant / Low-Value
16698,227,2,1998.0,1,Regular Customers
16700,9,12,4739.61,3,High-Value Customers
16701,9,12,4921.54,3,High-Value Customers
16705,1,18,12903.27,3,High-Value Customers
16706,37,3,531.35,1,Regular Customers
16708,46,1,656.63,2,Recent / Developing
16709,85,5,3029.87,1,Regular Customers
16710,19,8,1948.07,3,High-Value Customers
16711,3,4,1436.83,3,High-Value Customers
16712,9,11,3611.31,3,High-Value Customers
16713,19,13,6152.24,3,High-Value Customers
16714,219,3,1129.06,1,Regular Customers
16715,78,1,301.71999999999997,0,Dormant / Low-Value
16716,267,2,901.2,0,Dormant / Low-Value
16717,24,5,3535.83,1,Regular Customers
16719,15,6,1339.49,1,Regular Customers
16720,26,1,152.95,2,Recent / Developing
16721,262,1,292.47,0,Dormant / Low-Value
16722,17,11,3931.29,3,High-Value Customers
16723,91,2,576.4,0,Dormant / Low-Value
16725,302,4,437.82,0,Dormant / Low-Value
16726,26,4,1229.17,1,Regular Customers
16728,46,4,1048.28,1,Regular Customers
16729,38,21,7205.33,3,High-Value Customers
16730,52,3,743.11,1,Regular Customers
16732,32,1,603.75,2,Recent / Developing
16734,52,3,646.76,1,Regular Customers
16735,79,5,2247.41,1,Regular Customers
16737,53,1,417.6,0,Dormant / Low-Value
16738,298,1,3.75,0,Dormant / Low-Value
16739,177,1,323.0,0,Dormant / Low-Value
16742,47,1,464.9,0,Dormant / Low-Value
16743,29,6,1782.85,1,Regular Customers
16744,11,7,1291.91,3,High-Value Customers
16745,87,17,7180.7,3,High-Value Customers
16746,5,17,6368.47,3,High-Value Customers
16747,38,2,836.0600000000001,1,Regular Customers
16748,18,5,1515.9,1,Regular Customers
16750,45,5,623.93,1,Regular Customers
16751,31,1,1764.72,1,Regular Customers
16753,58,1,223.92000000000002,0,Dormant / Low-Value
16755,114,3,1475.43,1,Regular Customers
16756,215,1,239.4,0,Dormant / Low-Value
16757,319,1,106.83000000000001,0,Dormant / Low-Value
16758,65,1,369.34000000000003,0,Dormant / Low-Value
16759,8,3,789.79,2,Recent / Developing
16761,97,1,316.62,0,Dormant / Low-Value
16762,20,3,1207.24,1,Regular Customers
16763,199,1,611.8499999999999,0,Dormant / Low-Value
16764,4,13,2790.9500000000003,3,High-Value Customers
16765,294,1,34.0,0,Dormant / Low-Value
16766,273,2,1145.6,0,Dormant / Low-Value
16767,31,11,5575.56,3,High-Value Customers
16768,48,3,478.09000000000003,1,Regular Customers
16769,260,1,361.54,0,Dormant / Low-Value
16770,58,3,494.90000000000003,1,Regular Customers
16771,33,5,2242.61,1,Regular Customers
16773,57,1,171.59,0,Dormant / Low-Value
16774,68,4,661.52,1,Regular Customers
16775,10,10,1459.61,3,High-Value Customers
16776,60,1,371.54,0,Dormant / Low-Value
16777,80,2,222.62,0,Dormant / Low-Value
16778,74,2,245.94,0,Dormant / Low-Value
16779,2,20,9923.89,3,High-Value Customers
16780,100,2,422.24,0,Dormant / Low-Value
16782,10,11,1701.91,3,High-Value Customers
16784,20,1,107.6,2,Recent / Developing
16788,123,2,594.39,0,Dormant / Low-Value
16789,8,1,80.80000000000001,2,Recent / Developing
16790,4,6,1545.6200000000001,3,High-Value Customers
16791,29,7,1705.78,1,Regular Customers
16792,282,2,110.38,0,Dormant / Low-Value
16793,57,1,243.84,0,Dormant / Low-Value
16794,1,10,1196.5,3,High-Value Customers
16796,89,1,305.62,0,Dormant / Low-Value
16800,11,1,1162.65,2,Recent / Developing
16801,163,4,1594.23,1,Regular Customers
16803,65,1,332.3,0,Dormant / Low-Value
16804,23,3,536.99,2,Recent / Developing
16805,174,1,245.82,0,Dormant / Low-Value
16806,103,4,762.16,1,Regular Customers
16807,143,3,1121.59,1,Regular Customers
16808,99,2,288.42,0,Dormant / Low-Value
16809,23,5,914.69,1,Regular Customers
16810,192,1,309.54,0,Dormant / Low-Value
16811,5,2,547.07,2,Recent / Developing
16813,8,10,1652.18,3,High-Value Customers
16814,14,20,6143.41,3,High-Value Customers
16816,103,3,341.28000000000003,0,Dormant / Low-Value
16817,3,7,1237.45,3,High-Value Customers
16818,11,11,3349.57,3,High-Value Customers
16820,96,1,497.61,0,Dormant / Low-Value
16823,227,1,358.38,0,Dormant / Low-Value
16824,16,2,460.64,2,Recent / Developing
16825,39,2,775.18,1,Regular Customers
16826,51,1,341.7,0,Dormant / Low-Value
16828,93,2,128.5,0,Dormant / Low-Value
16829,157,1,197.22,0,Dormant / Low-Value
16830,39,1,325.91,2,Recent / Developing
16832,184,3,199.15,0,Dormant / Low-Value
16833,1,4,1106.53,3,High-Value Customers
16834,228,1,413.46,0,Dormant / Low-Value
16835,128,1,99.1,0,Dormant / Low-Value
16836,40,2,251.87,2,Recent / Developing
16837,31,11,3170.98,3,High-Value Customers
16838,197,2,588.85,0,Dormant / Low-Value
16839,9,33,16042.11,3,High-Value Customers
16841,37,6,1869.82,1,Regular Customers
16842,101,3,1264.19,1,Regular Customers
16843,43,16,10196.57,3,High-Value Customers
16846,50,1,214.32,0,Dormant / Low-Value
16847,43,1,193.44,0,Dormant / Low-Value
16848,53,1,281.42,0,Dormant / Low-Value
16849,187,1,124.57,0,Dormant / Low-Value
16850,334,1,332.41,0,Dormant / Low-Value
16851,4,3,342.45,2,Recent / Developing
16852,10,2,144.91,2,Recent / Developing
16855,24,2,328.40000000000003,2,Recent / Developing
16856,15,1,35.400000000000006,2,Recent / Developing
16859,145,2,747.81,0,Dormant / Low-Value
16861,60,2,173.76,0,Dormant / Low-Value
16863,31,1,338.55,2,Recent / Developing
16866,141,3,207.74,0,Dormant / Low-Value
16869,23,4,817.12,1,Regular Customers
16871,22,6,2812.34,1,Regular Customers
16872,77,3,680.02,1,Regular Customers
16873,5,5,4965.9800000000005,3,High-Value Customers
16875,67,5,2095.53,1,Regular Customers
16877,12,6,846.62,1,Regular Customers
16878,84,1,13.3,0,Dormant / Low-Value
16880,31,7,1491.43,1,Regular Customers
16881,67,1,432.0,0,Dormant / Low-Value
16882,67,3,705.12,1,Regular Customers
16883,187,1,144.45,0,Dormant / Low-Value
16884,38,2,429.84,2,Recent / Developing
16885,15,2,272.46,2,Recent / Developing
16887,35,1,192.32999999999998,2,Recent / Developing
16889,195,3,1578.67,1,Regular Customers
16891,2,4,525.17,2,Recent / Developing
16892,1,5,518.19,2,Recent / Developing
16895,65,1,202.27,0,Dormant / Low-Value
16897,299,2,289.78,0,Dormant / Low-Value
16898,26,2,388.95,2,Recent / Developing
16899,8,5,1100.51,1,Regular Customers
16900,17,3,887.11,1,Regular Customers
16902,116,1,1706.88,1,Regular Customers
16903,29,1,363.2,2,Recent / Developing
16904,4,14,3315.05,3,High-Value Customers
16905,5,6,2783.2,3,High-Value Customers
16906,82,4,559.59,1,Regular Customers
16907,29,4,748.84,1,Regular Customers
16909,72,1,379.14,0,Dormant / Low-Value
16910,4,8,1508.96,3,High-Value Customers
16912,29,11,2555.58,3,High-Value Customers
16913,290,1,113.44,0,Dormant / Low-Value
16914,36,1,183.76,2,Recent / Developing
16915,9,6,621.6800000000001,1,Regular Customers
16916,24,1,365.98,2,Recent / Developing
16917,277,1,391.52,0,Dormant / Low-Value
16918,49,6,1068.82,1,Regular Customers
16919,156,9,2052.2400000000002,1,Regular Customers
16921,61,1,154.18,0,Dormant / Low-Value
16923,12,18,6518.58,3,High-Value Customers
16924,21,3,829.89,1,Regular Customers
16927,116,2,324.95,0,Dormant / Low-Value
16928,80,16,2698.45,3,High-Value Customers
16929,4,7,1295.39,3,High-Value Customers
16930,26,3,378.89,2,Recent / Developing
16931,5,19,4190.21,3,High-Value Customers
16932,53,1,150.23000000000002,0,Dormant / Low-Value
16933,1,2,563.23,2,Recent / Developing
16934,55,2,931.03,1,Regular Customers
16936,26,1,261.9,2,Recent / Developing
16938,9,4,2711.6800000000003,3,High-Value Customers
16940,52,3,3049.88,1,Regular Customers
16942,13,9,1904.99,3,High-Value Customers
16943,212,3,816.73,1,Regular Customers
16945,22,18,4065.65,3,High-Value Customers
16947,236,1,406.48,0,Dormant / Low-Value
16948,139,3,435.02,0,Dormant / Low-Value
16949,4,6,1286.27,3,High-Value Customers
16950,57,2,1006.56,1,Regular Customers
16951,135,3,1277.75,1,Regular Customers
16952,109,2,167.61,0,Dormant / Low-Value
16953,30,1,20.8,0,Dormant / Low-Value
16954,1,8,1738.28,3,High-Value Customers
16955,185,2,329.57,0,Dormant / Low-Value
16956,18,1,308.74,2,Recent / Developing
16957,239,2,416.64,0,Dormant / Low-Value
16959,87,1,117.35000000000001,0,Dormant / Low-Value
16960,39,3,507.05,1,Regular Customers
16961,116,1,234.17000000000002,0,Dormant / Low-Value
16963,187,1,110.55000000000001,0,Dormant / Low-Value
16965,227,1,201.19,0,Dormant / Low-Value
16966,8,7,2154.97,3,High-Value Customers
16967,189,1,319.02,0,Dormant / Low-Value
16968,4,2,439.43,2,Recent / Developing
16969,39,3,650.41,1,Regular Customers
16971,38,1,357.21,2,Recent / Developing
16976,267,1,251.51999999999998,0,Dormant / Low-Value
16978,77,1,344.33,0,Dormant / Low-Value
16979,4,6,1852.0,3,High-Value Customers
16980,255,2,1028.46,0,Dormant / Low-Value
16982,61,1,384.06,0,Dormant / Low-Value
16983,13,6,1742.38,3,High-Value Customers
16984,88,2,4459.52,1,Regular Customers
16985,17,9,4530.8,3,High-Value Customers
16986,30,2,1873.2,1,Regular Customers
16987,3,7,1616.8,3,High-Value Customers
16988,5,1,126.12,2,Recent / Developing
16989,7,6,1133.25,3,High-Value Customers
16990,219,1,179.0,0,Dormant / Low-Value
16992,11,5,1614.31,1,Regular Customers
16996,30,4,1329.42,1,Regular Customers
16997,288,3,702.0,0,Dormant / Low-Value
16998,150,4,295.0,0,Dormant / Low-Value
16999,23,2,484.82,2,Recent / Developing
17001,1,10,3591.61,3,High-Value Customers
17002,86,3,1493.73,1,Regular Customers
17004,46,2,1312.1399999999999,1,Regular Customers
17006,5,4,781.78,2,Recent / Developing
17007,51,4,682.8100000000001,1,Regular Customers
17010,18,1,195.36,2,Recent / Developing
17011,30,1,270.9,2,Recent / Developing
17014,8,3,583.4300000000001,2,Recent / Developing
17015,29,3,1838.61,1,Regular Customers
17017,3,15,6336.62,3,High-Value Customers
17018,41,2,920.1,1,Regular Customers
17019,11,3,899.26,2,Recent / Developing
17022,31,1,71.0,2,Recent / Developing
17024,45,3,95.85,0,Dormant / Low-Value
17025,61,1,196.8,0,Dormant / Low-Value
17026,185,1,121.68,0,Dormant / Low-Value
17027,79,6,877.5600000000001,1,Regular Customers
17029,111,2,716.0,0,Dormant / Low-Value
17030,64,1,146.87,0,Dormant / Low-Value
17031,12,2,380.35,2,Recent / Developing
17033,86,2,722.34,1,Regular Customers
17034,16,3,745.52,2,Recent / Developing
17035,246,2,433.53000000000003,0,Dormant / Low-Value
17037,88,1,1267.32,0,Dormant / Low-Value
17038,30,1,112.4,2,Recent / Developing
17040,138,1,449.73,0,Dormant / Low-Value
17041,27,2,766.99,2,Recent / Developing
17042,3,5,1036.58,3,High-Value Customers
17043,32,4,1735.18,1,Regular Customers
17044,25,1,948.48,2,Recent / Developing
17045,113,3,339.44,0,Dormant / Low-Value
17046,157,1,642.02,0,Dormant / Low-Value
17047,85,3,1100.9,1,Regular Customers
17048,118,3,925.35,1,Regular Customers
17049,3,9,5655.03,3,High-Value Customers
17050,96,6,3185.64,1,Regular Customers
17051,194,1,240.89,0,Dormant / Low-Value
17052,28,1,399.09,2,Recent / Developing
17053,131,1,498.48,0,Dormant / Low-Value
17054,28,5,1356.33,1,Regular Customers
17058,82,3,1179.89,1,Regular Customers
17059,30,4,2358.03,1,Regular Customers
17060,266,1,234.24,0,Dormant / Low-Value
17061,74,11,5232.2300000000005,3,High-Value Customers
17062,314,1,102.64,0,Dormant / Low-Value
17063,21,7,1461.14,1,Regular Customers
17064,59,3,855.45,1,Regular Customers
17068,12,19,4254.6900000000005,3,High-Value Customers
17069,28,7,2126.5,1,Regular Customers
17070,114,1,304.24,0,Dormant / Low-Value
17071,28,9,2429.03,3,High-Value Customers
17073,18,4,1446.09,1,Regular Customers
17075,18,4,834.12,1,Regular Customers
17076,36,2,689.5799999999999,2,Recent / Developing
17078,36,2,378.2,2,Recent / Developing
17079,78,1,118.80000000000001,0,Dormant / Low-Value
17080,22,2,287.62,2,Recent / Developing
17081,25,2,288.91,2,Recent / Developing
17082,33,2,2003.8500000000001,1,Regular Customers
17083,109,3,1405.78,1,Regular Customers
17084,35,2,2747.9900000000002,1,Regular Customers
17085,123,3,826.21,1,Regular Customers
17086,7,6,2050.08,3,High-Value Customers
17088,28,4,1991.01,1,Regular Customers
17090,4,6,1913.45,3,High-Value Customers
17091,3,8,3534.31,3,High-Value Customers
17092,50,4,1774.03,1,Regular Customers
17094,322,1,302.0,0,Dormant / Low-Value
17095,23,3,1324.16,1,Regular Customers
17096,15,4,1022.13,1,Regular Customers
17100,18,2,971.74,2,Recent / Developing
17101,10,4,1621.73,1,Regular Customers
17102,262,1,25.5,0,Dormant / Low-Value
17105,159,2,665.78,0,Dormant / Low-Value
17107,33,6,10797.48,3,High-Value Customers
17109,29,6,881.29,1,Regular Customers
17110,165,1,163.29999999999998,0,Dormant / Low-Value
17111,47,1,231.61,0,Dormant / Low-Value
17114,6,8,801.12,3,High-Value Customers
17115,8,3,837.5,2,Recent / Developing
17117,288,1,116.2,0,Dormant / Low-Value
17118,318,1,157.02,0,Dormant / Low-Value
17119,3,2,606.91,2,Recent / Developing
17120,233,1,307.46,0,Dormant / Low-Value
17122,119,1,138.32,0,Dormant / Low-Value
17123,162,1,345.3,0,Dormant / Low-Value
17124,185,1,294.24,0,Dormant / Low-Value
17125,50,1,230.5,0,Dormant / Low-Value
17126,152,4,787.5,1,Regular Customers
17128,335,1,157.09,0,Dormant / Low-Value
17131,5,5,2463.17,3,High-Value Customers
17133,16,7,4892.240000000001,3,High-Value Customers
17134,107,2,413.2,0,Dormant / Low-Value
17135,16,6,924.15,1,Regular Customers
17138,276,1,380.5,0,Dormant / Low-Value
17139,16,12,10650.77,3,High-Value Customers
17140,247,1,454.12,0,Dormant / Low-Value
17142,239,1,579.0,0,Dormant / Low-Value
17144,1,2,984.57,2,Recent / Developing
17146,106,2,451.53000000000003,0,Dormant / Low-Value
17147,23,4,1714.59,1,Regular Customers
17148,52,1,124.88,0,Dormant / Low-Value
17152,195,3,1689.5,1,Regular Customers
17153,24,1,213.78,2,Recent / Developing
17154,75,1,329.34,0,Dormant / Low-Value
17155,18,2,251.7,2,Recent / Developing
17157,8,2,319.0,2,Recent / Developing
17158,32,2,853.1800000000001,1,Regular Customers
17159,22,3,1538.88,1,Regular Customers
17160,31,6,3518.03,1,Regular Customers
17162,29,10,1715.46,3,High-Value Customers
17163,22,2,293.1,2,Recent / Developing
17164,33,7,2467.35,1,Regular Customers
17165,284,1,158.68,0,Dormant / Low-Value
17166,39,2,206.34,2,Recent / Developing
17169,58,2,835.78,1,Regular Customers
17171,289,1,224.91,0,Dormant / Low-Value
17172,79,1,317.76,0,Dormant / Low-Value
17173,5,8,3766.6,3,High-Value Customers
17174,218,1,59.9,0,Dormant / Low-Value
17175,44,4,1443.69,1,Regular Customers
17176,202,1,306.13,0,Dormant / Low-Value
17179,178,2,468.79,0,Dormant / Low-Value
17180,56,4,783.97,1,Regular Customers
17181,57,1,84.39999999999999,0,Dormant / Low-Value
17183,8,6,3347.31,3,High-Value Customers
17186,47,2,144.0,0,Dormant / Low-Value
17187,227,1,203.95,0,Dormant / Low-Value
17188,11,6,1960.5900000000001,3,High-Value Customers
17189,106,1,157.18,0,Dormant / Low-Value
17190,59,2,444.74,0,Dormant / Low-Value
17191,28,4,1583.57,1,Regular Customers
17193,36,7,1699.3,1,Regular Customers
17194,274,1,10.0,0,Dormant / Low-Value
17197,30,1,1013.01,2,Recent / Developing
17198,24,1,170.56,2,Recent / Developing
17201,54,1,289.78000000000003,0,Dormant / Low-Value
17203,36,6,3560.08,1,Regular Customers
17204,175,4,1564.56,1,Regular Customers
17205,54,1,384.08,0,Dormant / Low-Value
17206,53,1,204.24,0,Dormant / Low-Value
17211,27,5,1537.51,1,Regular Customers
17212,253,1,226.85,0,Dormant / Low-Value
17213,40,5,2165.38,1,Regular Customers
17214,60,5,888.07,1,Regular Customers
17217,234,1,113.5,0,Dormant / Low-Value
17218,4,7,1350.69,3,High-Value Customers
17219,32,1,114.23,2,Recent / Developing
17220,24,13,2870.05,3,High-Value Customers
17221,7,2,334.48,2,Recent / Developing
17222,65,1,328.65,0,Dormant / Low-Value
17223,310,1,124.05,0,Dormant / Low-Value
17226,309,1,393.49,0,Dormant / Low-Value
17227,19,5,797.07,1,Regular Customers
17228,16,6,1550.14,1,Regular Customers
17229,96,2,318.76,0,Dormant / Low-Value
17230,264,2,878.4,0,Dormant / Low-Value
17231,12,9,2892.71,3,High-Value Customers
17232,3,2,417.77,2,Recent / Developing
